4,1,15
4,1,16
4,1,17
4,1,18
4,3,0
4,3,1
4,3,2
4,3,3
4,3,4
4,3,5
4,3,6
4,3,7
4,3,8
4,3,9
4,3,10
4,3,11
4,3,12
4,3,13
4,3,14
4,3,15
4,3,16
4,3,17
4,3,18
4,5,0
4,5,1
4,5,2
4,5,3
4,5,4
4,5,5
4,5,6
4,5,7
4,5,8
4,5,9
4,5,10
4,5,11
4,5,12
4,5,13
4,5,14
4,5,15
4,5,16
4,5,17
4,5,18
4,6,0
4,6,1
4,6,2
4,6,3
4,6,4
4,6,5
4,6,6
4,6,7
4,6,8
4,6,9
4,6,10
4,6,11
4,6,12
4,6,13
4,6,14
4,6,15
4,6,16
4,6,17
4,6,18
5,0,0
5,0,1
5,0,2
5,0,3
5,0,4
5,0,5
5,0,6
5,0,7
5,0,8
5,0,9
5,0,10
5,0,11
5,0,12
5,0,13
5,0,14
5,0,15
5,0,16
5,0,17
5,0,18
5,3,0
5,3,1
5,3,2
5,3,3
5,3,4
5,3,5
5,3,6
5,3,7
5,3,8
5,3,9
5,3,10
5,3,11
5,3,12
5,3,13
5,3,14
5,3,15
5,3,16
5,3,17
5,3,18
5,6,0
5,6,1
5,6,2
5,6,3
5,6,4
5,6,5
5,6,6
5,6,7
5,6,8
5,6,9
5,6,10
5,6,11
5,6,12
5,6,13
5,6,14
5,6,15
5,6,16
5,6,17
5,6,18
6,0,0
6,0,1
6,0,2
6,0,3
6,0,4
6,0,5
6,0,6
6,0,7
6,0,8
6,0,9
6,0,10
6,0,11
6,0,12
6,0,13
6,0,14
6,0,15
6,0,16
6,0,17
6,0,18
6,1,0
6,1,1
6,1,2
6,1,3
6,1,4
6,1,5
6,1,6
6,1,7
6,1,8
6,1,9
6,1,10
6,1,11
6,1,12
6,1,13
6,1,14
6,1,15
6,1,16
6,1,17
6,1,18
6,5,0
6,5,1
6,5,2
6,5,3
6,5,4
6,5,5
6,5,6
6,5,7
6,5,8
6,5,9
6,5,10
6,5,11
6,5,12
6,5,13
6,5,14
6,5,15
6,5,16
6,5,17
6,5,18
7,0,0
7,0,1
7,0,2
7,0,3
7,0,4
7,0,5
7,0,6
7,0,7
7,0,8
7,0,9
7,0,10
7,0,11
7,0,12
7,0,13
7,0,14
7,0,15
7,0,16
7,0,17
7,0,18
7,1,0
7,1,1
7,1,2
7,1,3
7,1,4
7,1,5
7,1,6
7,1,7
7,1,8
7,1,9
7,1,10
7,1,11
7,1,12
7,1,13
7,1,14
7,1,15
7,1,16
7,1,17
7,1,18
7,5,0
7,5,1
7,5,2
7,5,3
7,5,4
7,5,5
7,5,6
7,5,7
7,5,8
7,5,9
7,5,10
7,5,11
7,5,12
7,5,13
7,5,14
7,5,15
7,5,16
7,5,17
7,5,18
8,0,0
8,0,1
8,0,2
8,0,3
8,0,4
8,0,5
8,0,6
8,0,7
8,0,8
8,0,9
8,0,10
8,0,11
8,0,12
8,0,13
8,0,14
8,0,15
8,0,16
8,0,17
8,0,18
8,3,0
8,3,1
8,3,2
8,3,3
8,3,4
8,3,5
8,3,6
8,3,7
8,3,8
8,3,9
8,3,10
8,3,11
8,3,12
8,3,13
8,3,14
8,3,15
8,3,16
8,3,17
8,3,18
8,6,0
8,6,1
8,6,2
8,6,3
8,6,4
8,6,5
8,6,6
8,6,7
8,6,8
8,6,9
8,6,10
8,6,11
8,6,12
8,6,13
8,6,14
8,6,15
8,6,16
8,6,17
8,6,18
9,0,0
9,0,1
9,0,2
9,0,3
9,0,4
9,0,5
9,0,6
9,0,7
9,0,8
9,0,9
9,0,10
9,0,11
9,0,12
9,0,13
9,0,14
9,0,15
9,0,16
9,0,17
9,0,18
9,1,0
9,1,1
9,1,2
9,1,3
9,1,4
9,1,5
9,1,6
9,1,7
9,1,8
9,1,9
9,1,10
9,1,11
9,1,12
9,1,13
9,1,14
9,1,15
9,1,16
9,1,17
9,1,18
9,3,0
9,3,1
9,3,2
9,3,3
9,3,4
9,3,5
9,3,6
9,3,7
9,3,8
9,3,9
9,3,10
9,3,11
9,3,12
9,3,13
9,3,14
9,3,15
9,3,16
9,3,17
9,3,18
9,5,0
9,5,1
9,5,2
9,5,3
9,5,4
9,5,5
9,5,6
9,5,7
9,5,8
9,5,9
9,5,10
9,5,11
9,5,12
9,5,13
9,5,14
9,5,15
9,5,16
9,5,17
9,5,18
9,6,0
9,6,1
9,6,2
9,6,3
9,6,4
9,6,5
9,6,6
9,6,7
9,6,8
9,6,9
9,6,10
9,6,11
9,6,12
9,6,13
9,6,14
9,6,15
9,6,16
9,6,17
9,6,18
10,0,0
10,0,1
